id	hate_type	hate_severity	to_whom	model
378204	None	Mild	Society	csebuetnlp/banglabert
2503	Abusive	Mild	Community	csebuetnlp/banglabert
66287	None	Little to None	None	csebuetnlp/banglabert
497947	Abusive	Little to None	None	csebuetnlp/banglabert
821205	None	Little to None	None	csebuetnlp/banglabert
704887	None	Little to None	None	csebuetnlp/banglabert
142605	None	Little to None	None	csebuetnlp/banglabert
793597	Profane	Severe	Community	csebuetnlp/banglabert
244475	Profane	Severe	Individual	csebuetnlp/banglabert
732424	None	Little to None	None	csebuetnlp/banglabert
669456	Political Hate	Mild	Organization	csebuetnlp/banglabert
786746	Abusive	Severe	Society	csebuetnlp/banglabert
260582	Political Hate	Little to None	Organization	csebuetnlp/banglabert
669509	None	Little to None	Organization	csebuetnlp/banglabert
519827	Abusive	Little to None	Individual	csebuetnlp/banglabert
204443	Religious Hate	Mild	Community	csebuetnlp/banglabert
583890	None	Little to None	None	csebuetnlp/banglabert
637584	None	Little to None	None	csebuetnlp/banglabert
24646	None	Little to None	None	csebuetnlp/banglabert
280857	Profane	Severe	Individual	csebuetnlp/banglabert
446535	None	Little to None	None	csebuetnlp/banglabert
687543	None	Little to None	None	csebuetnlp/banglabert
237066	None	Little to None	Organization	csebuetnlp/banglabert
912999	None	Little to None	None	csebuetnlp/banglabert
194057	Political Hate	Mild	Organization	csebuetnlp/banglabert
146810	None	Little to None	None	csebuetnlp/banglabert
442009	None	Little to None	None	csebuetnlp/banglabert
350875	Abusive	Little to None	Community	csebuetnlp/banglabert
721365	None	Little to None	None	csebuetnlp/banglabert
798776	None	Little to None	None	csebuetnlp/banglabert
752086	None	Little to None	None	csebuetnlp/banglabert
203	None	Little to None	None	csebuetnlp/banglabert
798871	None	Little to None	None	csebuetnlp/banglabert
903406	None	Little to None	None	csebuetnlp/banglabert
447678	None	Little to None	None	csebuetnlp/banglabert
782699	None	Little to None	None	csebuetnlp/banglabert
188831	None	Little to None	None	csebuetnlp/banglabert
653198	None	Little to None	None	csebuetnlp/banglabert
439858	None	Little to None	None	csebuetnlp/banglabert
869461	None	Little to None	None	csebuetnlp/banglabert
389095	None	Little to None	None	csebuetnlp/banglabert
378732	None	Mild	Society	csebuetnlp/banglabert
906177	None	Little to None	None	csebuetnlp/banglabert
309517	Abusive	Mild	Individual	csebuetnlp/banglabert
356240	None	Little to None	None	csebuetnlp/banglabert
612238	Political Hate	Mild	Organization	csebuetnlp/banglabert
404551	Profane	Severe	Community	csebuetnlp/banglabert
417818	None	Little to None	Individual	csebuetnlp/banglabert
626581	None	Little to None	None	csebuetnlp/banglabert
839516	None	Little to None	None	csebuetnlp/banglabert
794748	None	Little to None	None	csebuetnlp/banglabert
849980	None	Little to None	None	csebuetnlp/banglabert
721487	Profane	Severe	Individual	csebuetnlp/banglabert
625949	Political Hate	Mild	Organization	csebuetnlp/banglabert
593733	None	Little to None	None	csebuetnlp/banglabert
853345	None	Little to None	None	csebuetnlp/banglabert
434994	Political Hate	Little to None	Society	csebuetnlp/banglabert
439183	None	Little to None	None	csebuetnlp/banglabert
688066	None	Little to None	None	csebuetnlp/banglabert
343290	None	Little to None	None	csebuetnlp/banglabert
529720	Abusive	Little to None	Community	csebuetnlp/banglabert
8435	Profane	Mild	Society	csebuetnlp/banglabert
625145	None	Little to None	None	csebuetnlp/banglabert
523883	Abusive	Mild	Community	csebuetnlp/banglabert
871055	None	Little to None	None	csebuetnlp/banglabert
1467	None	Little to None	None	csebuetnlp/banglabert
414730	None	Little to None	Community	csebuetnlp/banglabert
23986	Political Hate	Mild	Society	csebuetnlp/banglabert
604006	Abusive	Mild	Community	csebuetnlp/banglabert
35914	None	Little to None	Individual	csebuetnlp/banglabert
921548	None	Little to None	None	csebuetnlp/banglabert
600422	Political Hate	Little to None	Organization	csebuetnlp/banglabert
820850	Abusive	Little to None	None	csebuetnlp/banglabert
172221	None	Little to None	None	csebuetnlp/banglabert
151782	None	Little to None	None	csebuetnlp/banglabert
729740	None	Little to None	Society	csebuetnlp/banglabert
795158	Abusive	Mild	None	csebuetnlp/banglabert
89095	None	Little to None	Individual	csebuetnlp/banglabert
871021	None	Little to None	None	csebuetnlp/banglabert
410433	None	Little to None	None	csebuetnlp/banglabert
259966	None	Little to None	None	csebuetnlp/banglabert
622086	Political Hate	Mild	Organization	csebuetnlp/banglabert
757437	None	Little to None	Society	csebuetnlp/banglabert
834041	None	Little to None	None	csebuetnlp/banglabert
614182	None	Little to None	None	csebuetnlp/banglabert
213978	None	Little to None	None	csebuetnlp/banglabert
177775	None	Little to None	None	csebuetnlp/banglabert
175096	None	Little to None	None	csebuetnlp/banglabert
924491	None	Little to None	None	csebuetnlp/banglabert
74708	Political Hate	Mild	Organization	csebuetnlp/banglabert
145454	None	Little to None	None	csebuetnlp/banglabert
122063	None	Little to None	None	csebuetnlp/banglabert
523490	None	Little to None	None	csebuetnlp/banglabert
567534	None	Little to None	None	csebuetnlp/banglabert
3766	Religious Hate	Mild	Community	csebuetnlp/banglabert
898495	None	Severe	Society	csebuetnlp/banglabert
215674	None	Little to None	None	csebuetnlp/banglabert
12410	Religious Hate	Mild	Community	csebuetnlp/banglabert
710245	None	Little to None	None	csebuetnlp/banglabert
10063	None	Little to None	None	csebuetnlp/banglabert
540310	None	Little to None	None	csebuetnlp/banglabert
412055	None	Little to None	None	csebuetnlp/banglabert
151874	None	Little to None	None	csebuetnlp/banglabert
773973	None	Little to None	None	csebuetnlp/banglabert
258469	Abusive	Mild	Organization	csebuetnlp/banglabert
336614	None	Little to None	None	csebuetnlp/banglabert
881812	Abusive	Mild	Community	csebuetnlp/banglabert
183470	Political Hate	Mild	Organization	csebuetnlp/banglabert
703445	None	Little to None	None	csebuetnlp/banglabert
577195	Abusive	Mild	Individual	csebuetnlp/banglabert
408421	None	Little to None	None	csebuetnlp/banglabert
115868	None	Little to None	None	csebuetnlp/banglabert
641646	None	Little to None	None	csebuetnlp/banglabert
868822	Profane	Severe	Society	csebuetnlp/banglabert
847093	None	Little to None	Community	csebuetnlp/banglabert
564034	Abusive	Mild	Organization	csebuetnlp/banglabert
257938	None	Little to None	None	csebuetnlp/banglabert
106592	Political Hate	Severe	Organization	csebuetnlp/banglabert
792068	None	Little to None	None	csebuetnlp/banglabert
555057	None	Little to None	None	csebuetnlp/banglabert
390255	None	Little to None	None	csebuetnlp/banglabert
245231	None	Little to None	None	csebuetnlp/banglabert
475110	None	Little to None	None	csebuetnlp/banglabert
413861	None	Little to None	None	csebuetnlp/banglabert
800883	None	Little to None	Community	csebuetnlp/banglabert
685063	Abusive	Mild	Community	csebuetnlp/banglabert
65728	Political Hate	Mild	Organization	csebuetnlp/banglabert
933802	Abusive	Mild	Community	csebuetnlp/banglabert
11690	Abusive	Severe	Society	csebuetnlp/banglabert
706579	None	Little to None	None	csebuetnlp/banglabert
215276	None	Little to None	None	csebuetnlp/banglabert
204169	None	Little to None	None	csebuetnlp/banglabert
554749	None	Little to None	None	csebuetnlp/banglabert
102106	Political Hate	Mild	Organization	csebuetnlp/banglabert
687707	None	Little to None	None	csebuetnlp/banglabert
782993	None	Little to None	None	csebuetnlp/banglabert
694802	Abusive	Mild	Community	csebuetnlp/banglabert
140095	None	Little to None	None	csebuetnlp/banglabert
449706	None	Little to None	None	csebuetnlp/banglabert
103008	None	Little to None	None	csebuetnlp/banglabert
268505	Political Hate	Mild	Organization	csebuetnlp/banglabert
677768	Abusive	Mild	Individual	csebuetnlp/banglabert
399395	Abusive	Little to None	Organization	csebuetnlp/banglabert
934704	None	Little to None	None	csebuetnlp/banglabert
183078	None	Mild	Organization	csebuetnlp/banglabert
472268	None	Little to None	None	csebuetnlp/banglabert
140804	Abusive	Mild	Individual	csebuetnlp/banglabert
266462	None	Little to None	None	csebuetnlp/banglabert
4502	None	Little to None	None	csebuetnlp/banglabert
601389	None	Little to None	Organization	csebuetnlp/banglabert
51708	None	Little to None	None	csebuetnlp/banglabert
451288	None	Little to None	None	csebuetnlp/banglabert
723131	Abusive	Mild	Society	csebuetnlp/banglabert
514786	None	Little to None	None	csebuetnlp/banglabert
301007	None	Little to None	None	csebuetnlp/banglabert
229205	None	Little to None	None	csebuetnlp/banglabert
524989	None	Little to None	None	csebuetnlp/banglabert
824458	Abusive	Severe	Community	csebuetnlp/banglabert
522751	Abusive	Mild	Society	csebuetnlp/banglabert
829398	None	Little to None	None	csebuetnlp/banglabert
442481	None	Little to None	None	csebuetnlp/banglabert
86918	Political Hate	Little to None	Community	csebuetnlp/banglabert
760133	Political Hate	Mild	Community	csebuetnlp/banglabert
22336	None	Little to None	None	csebuetnlp/banglabert
110130	None	Little to None	None	csebuetnlp/banglabert
794326	Abusive	Mild	Individual	csebuetnlp/banglabert
184205	None	Little to None	Organization	csebuetnlp/banglabert
501326	None	Little to None	None	csebuetnlp/banglabert
305515	None	Little to None	None	csebuetnlp/banglabert
453214	None	Little to None	None	csebuetnlp/banglabert
780977	None	Little to None	None	csebuetnlp/banglabert
197116	None	Mild	Individual	csebuetnlp/banglabert
709765	None	Little to None	None	csebuetnlp/banglabert
660740	Profane	Severe	Individual	csebuetnlp/banglabert
751452	Abusive	Mild	Community	csebuetnlp/banglabert
776616	None	Little to None	None	csebuetnlp/banglabert
594957	None	Little to None	None	csebuetnlp/banglabert
758653	Abusive	Severe	Individual	csebuetnlp/banglabert
467601	Abusive	Little to None	Individual	csebuetnlp/banglabert
853875	Abusive	Severe	Individual	csebuetnlp/banglabert
734436	Political Hate	Mild	Organization	csebuetnlp/banglabert
432795	None	Little to None	None	csebuetnlp/banglabert
176963	None	Little to None	None	csebuetnlp/banglabert
693454	None	Little to None	None	csebuetnlp/banglabert
431121	None	Little to None	None	csebuetnlp/banglabert
603293	None	Little to None	None	csebuetnlp/banglabert
204163	Profane	Severe	Organization	csebuetnlp/banglabert
404753	None	Little to None	None	csebuetnlp/banglabert
350340	None	Little to None	None	csebuetnlp/banglabert
101669	None	Little to None	Individual	csebuetnlp/banglabert
693172	Abusive	Mild	Community	csebuetnlp/banglabert
881339	Profane	Severe	None	csebuetnlp/banglabert
234873	Abusive	Little to None	None	csebuetnlp/banglabert
463879	None	Little to None	None	csebuetnlp/banglabert
391778	None	Little to None	None	csebuetnlp/banglabert
696795	None	Little to None	None	csebuetnlp/banglabert
392525	Political Hate	Mild	Society	csebuetnlp/banglabert
437546	None	Little to None	None	csebuetnlp/banglabert
230845	Profane	Severe	Organization	csebuetnlp/banglabert
759262	Abusive	Mild	Society	csebuetnlp/banglabert
790411	Political Hate	Little to None	Community	csebuetnlp/banglabert
300211	Profane	Severe	Community	csebuetnlp/banglabert
429825	None	Little to None	None	csebuetnlp/banglabert
241815	None	Little to None	None	csebuetnlp/banglabert
587877	None	Little to None	None	csebuetnlp/banglabert
417035	None	Little to None	None	csebuetnlp/banglabert
329867	Abusive	Mild	Community	csebuetnlp/banglabert
858636	None	Little to None	None	csebuetnlp/banglabert
817662	None	Little to None	None	csebuetnlp/banglabert
36995	None	Little to None	None	csebuetnlp/banglabert
540133	Abusive	Mild	Organization	csebuetnlp/banglabert
178133	None	Little to None	None	csebuetnlp/banglabert
939084	None	Little to None	None	csebuetnlp/banglabert
220070	Political Hate	Mild	Individual	csebuetnlp/banglabert
810990	None	Mild	None	csebuetnlp/banglabert
564915	None	Little to None	None	csebuetnlp/banglabert
896030	Abusive	Mild	Organization	csebuetnlp/banglabert
803000	None	Little to None	None	csebuetnlp/banglabert
434425	Political Hate	Mild	Individual	csebuetnlp/banglabert
484732	None	Little to None	None	csebuetnlp/banglabert
928724	Abusive	Mild	Organization	csebuetnlp/banglabert
188109	None	Little to None	None	csebuetnlp/banglabert
885876	None	Little to None	None	csebuetnlp/banglabert
439903	Profane	Severe	Organization	csebuetnlp/banglabert
896774	Abusive	Severe	Individual	csebuetnlp/banglabert
201236	Political Hate	Little to None	Organization	csebuetnlp/banglabert
294331	Profane	Severe	Individual	csebuetnlp/banglabert
283925	Abusive	Little to None	None	csebuetnlp/banglabert
619478	Abusive	Severe	Community	csebuetnlp/banglabert
849009	None	Little to None	None	csebuetnlp/banglabert
716054	None	Little to None	None	csebuetnlp/banglabert
560726	Abusive	Little to None	Community	csebuetnlp/banglabert
743594	None	Little to None	None	csebuetnlp/banglabert
624407	Abusive	Mild	Individual	csebuetnlp/banglabert
258727	Religious Hate	Mild	Society	csebuetnlp/banglabert
380744	None	Little to None	None	csebuetnlp/banglabert
413547	None	Little to None	None	csebuetnlp/banglabert
234141	Political Hate	Mild	Individual	csebuetnlp/banglabert
60206	None	Little to None	None	csebuetnlp/banglabert
579827	None	Little to None	None	csebuetnlp/banglabert
148976	None	Little to None	None	csebuetnlp/banglabert
201516	None	Little to None	None	csebuetnlp/banglabert
586357	Abusive	Mild	None	csebuetnlp/banglabert
368041	Political Hate	Severe	Organization	csebuetnlp/banglabert
281038	Abusive	Mild	Organization	csebuetnlp/banglabert
200103	None	Little to None	None	csebuetnlp/banglabert
656857	Profane	Severe	Community	csebuetnlp/banglabert
877106	Profane	Severe	Community	csebuetnlp/banglabert
680816	None	Little to None	None	csebuetnlp/banglabert
853980	Profane	Severe	Individual	csebuetnlp/banglabert
416765	Abusive	Mild	Society	csebuetnlp/banglabert
777041	Political Hate	Little to None	Society	csebuetnlp/banglabert
486896	None	Little to None	None	csebuetnlp/banglabert
1238	None	Little to None	None	csebuetnlp/banglabert
690011	None	Little to None	None	csebuetnlp/banglabert
561745	None	Little to None	None	csebuetnlp/banglabert
419301	None	Little to None	None	csebuetnlp/banglabert
484745	None	Little to None	None	csebuetnlp/banglabert
563636	None	Little to None	None	csebuetnlp/banglabert
813902	None	Little to None	None	csebuetnlp/banglabert
7505	None	Little to None	None	csebuetnlp/banglabert
648031	Abusive	Mild	Organization	csebuetnlp/banglabert
144853	None	Little to None	None	csebuetnlp/banglabert
181520	Political Hate	Severe	Organization	csebuetnlp/banglabert
93012	Profane	Severe	Organization	csebuetnlp/banglabert
48276	None	Little to None	None	csebuetnlp/banglabert
640764	None	Little to None	Society	csebuetnlp/banglabert
273507	None	Little to None	None	csebuetnlp/banglabert
687548	None	Little to None	None	csebuetnlp/banglabert
917353	None	Little to None	None	csebuetnlp/banglabert
269221	None	Little to None	None	csebuetnlp/banglabert
922476	Abusive	Mild	Society	csebuetnlp/banglabert
807407	None	Little to None	None	csebuetnlp/banglabert
195060	None	Little to None	None	csebuetnlp/banglabert
656139	Abusive	Mild	Organization	csebuetnlp/banglabert
799134	None	Little to None	None	csebuetnlp/banglabert
826825	None	Little to None	None	csebuetnlp/banglabert
9907	None	Little to None	None	csebuetnlp/banglabert
298673	None	Little to None	None	csebuetnlp/banglabert
13386	None	Little to None	None	csebuetnlp/banglabert
842536	None	Little to None	None	csebuetnlp/banglabert
726308	None	Little to None	None	csebuetnlp/banglabert
306330	Abusive	Severe	Community	csebuetnlp/banglabert
688599	None	Little to None	None	csebuetnlp/banglabert
689584	None	Little to None	None	csebuetnlp/banglabert
