id	hate_severity	model
145343	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
386458	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
245102	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
331635	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
603164	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
832827	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
617494	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
459408	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
758944	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
435141	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
894471	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
879749	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
100340	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
157977	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
100523	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
19240	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
609427	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
698537	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
639002	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
169203	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
827808	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
707068	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
227085	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
567057	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
244933	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
73391	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
469472	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
101243	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
443447	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
223631	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
60877	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
627019	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
41524	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
510107	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
48829	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
631587	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
273738	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
412411	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
95413	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
778490	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511909	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
753789	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
365059	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
837143	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
496482	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
903692	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
452308	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
604597	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
516479	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
884813	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
316375	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
128273	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
932106	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
338346	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
781358	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
245253	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
440543	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
69508	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
46748	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
77622	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
772309	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
758729	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
291623	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
79228	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
672177	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
123280	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
246668	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
540577	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
678402	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
627222	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
349744	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
892828	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
790220	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
489069	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
576472	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
362619	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
888632	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
157427	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
88274	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
654296	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
546871	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
714366	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
124924	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
140611	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
119558	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
603201	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
356978	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
737157	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
717086	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
878114	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
438274	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
332470	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
277190	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
233769	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
928377	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
254669	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
175420	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
269571	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
142080	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
517120	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
692974	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
209866	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
845841	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
205879	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
369385	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
764706	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
504039	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
878750	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
671380	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
694236	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
565463	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
544801	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
307571	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
557408	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
931038	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
795336	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
743568	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
281059	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
241218	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
493143	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
4211	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
466053	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
559620	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
593980	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
786474	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
430212	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
404662	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
174220	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
807057	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
680306	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
235465	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
657276	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
268333	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
397874	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
451433	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
375904	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
557325	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
232414	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
9702	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
11159	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
43434	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
821366	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
103702	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
782050	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
464774	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
494862	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
257348	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
558234	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
926892	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
472086	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
71998	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
386085	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
932001	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
550966	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
217614	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
751613	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
829917	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
715475	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
195427	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
357847	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
344389	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
724484	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
566318	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
229920	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
291141	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
685003	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
823068	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
467304	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
623209	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
391054	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
408728	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
828880	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
817214	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
796154	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
382892	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
517694	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
867699	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
701100	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
243586	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
813985	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
278215	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
470395	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
708810	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
526539	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
559111	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
357223	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
921429	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
324418	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
650935	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
38930	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
8971	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
739479	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
797851	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
760390	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
831693	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
862239	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
278473	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
641709	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
40920	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
452383	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
887001	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
807629	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
742470	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
906061	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
633257	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
351010	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
823876	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
334604	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
445824	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
468140	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
394049	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
162757	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
57731	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
371906	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
700128	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
839768	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
411555	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
84795	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
774878	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
505229	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
289014	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
694048	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
181111	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
46517	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
97053	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
746764	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
390622	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
444633	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
103602	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
224242	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
